"FIPS","AllRace_Total","AllRace_50-","AllRace_50-65","AllRace_65+","AllRace_Male","AllRace_Male_50-","AllRace_Male_50-65","AllRace_Male_65+","AllRace_Female","AllRace_Female_50-","AllRace_Female_50-65","AllRace_Female_65+","W_Total","W_50-","W_50-65","W_65+","W_Male","W_Male_50-","W_Male_50-65","W_Male_65+","W_Female","W_Female_50-","W_Female_50-65","W_Female_65+","B_Total","B_50-","B_50-65","B_65+","B_Male","B_Male_50-","B_Male_50-65","B_Male_65+","B_Female","B_Female_50-","B_Female_50-65","B_Female_65+","I_Total","I_50-","I_50-65","I_65+","I_Male","I_Male_50-","I_Male_50-65","I_Male_65+","I_Female","I_Female_50-","I_Female_50-65","I_Female_65+","A_Total","A_50-","A_50-65","A_65+","A_Male","A_Male_50-","A_Male_50-65","A_Male_65+","A_Female","A_Female_50-","A_Female_50-65","A_Female_65+","H_Total","H_50-","H_50-65","H_65+","H_Male","H_Male_50-","H_Male_50-65","H_Male_65+","H_Female","H_Female_50-","H_Female_50-65","H_Female_65+","O_Total","O_50-","O_50-65","O_65+","O_Male","O_Male_50-","O_Male_50-65","O_Male_65+","O_Female","O_Female_50-","O_Female_50-65","O_Female_65+","state"
"02070",18,3,5,10,9,1,2,6,9,2,3,4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,6,9,8,0,3,5,9,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02"
"02090",356,55,128,174,183,21,63,99,173,35,63,75,282,38,98,147,152,15,51,87,130,23,47,60,13,2,5,4,7,1,3,3,6,1,2,1,39,9,16,15,16,3,8,6,23,6,8,9,10,3,3,4,3,1,1,1,7,2,2,3,11,3,4,4,4,1,1,2,7,1,3,2,1,0,1,0,1,0,1,0,0,0,0,0,"02"
"02100",11,1,4,6,5,1,1,3,6,0,3,3,9,1,2,6,4,0,2,2,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02"
"02105",16,0,4,11,9,0,2,7,6,0,2,4,10,1,3,6,6,0,2,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,1,0,0,1,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02"
"02110",143,21,55,68,75,8,27,40,69,14,27,28,101,14,37,50,58,5,21,32,43,9,16,18,1,0,1,0,0,0,0,0,1,0,1,0,29,5,12,12,12,1,5,6,18,4,7,7,6,1,2,3,2,0,1,1,4,1,1,2,5,1,2,2,2,0,1,1,3,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,"02"
"02122",339,34,116,189,191,14,61,116,148,20,55,73,295,28,97,170,173,12,52,109,122,16,45,62,1,0,0,1,0,0,0,0,1,0,0,1,34,5,15,14,14,2,6,6,20,3,9,8,4,0,3,1,1,0,1,0,3,0,2,1,4,1,1,2,1,0,0,1,3,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,"02"
"02130",75,8,25,42,41,2,12,27,34,6,13,16,60,5,20,34,34,1,10,22,26,4,10,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,7,5,0,2,3,6,0,2,3,4,0,2,2,2,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,"02"
"02150",53,7,18,28,27,2,9,16,25,5,9,11,31,4,11,15,16,1,6,9,15,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,11,1,4,6,6,0,2,4,5,1,2,2,8,2,2,5,4,1,1,2,4,1,1,2,3,1,2,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"02"
"02158",18,3,7,8,11,2,3,6,8,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,7,8,11,1,4,6,8,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02"
"02164",7,0,4,4,5,0,1,2,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,4,4,0,0,2,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02"
"02170",457,70,164,224,243,27,84,133,214,43,80,91,402,56,142,204,217,22,73,122,185,34,69,82,6,2,2,3,3,1,1,1,3,1,1,1,35,10,14,11,16,3,8,5,19,7,6,6,6,1,2,2,1,0,0,1,4,1,2,1,6,2,2,2,4,0,1,1,4,2,1,1,2,0,0,2,1,0,0,1,1,0,0,1,"02"
"02180",34,6,10,18,19,3,5,11,16,3,5,8,5,0,2,3,4,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29,6,7,15,15,3,3,9,14,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02"
"02185",24,4,9,11,11,2,3,6,13,2,3,5,2,0,0,2,2,0,0,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,20,3,4,10,9,1,2,5,11,2,2,5,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02"
"02188",23,5,7,11,14,2,5,6,9,3,2,4,2,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,4,6,9,11,3,3,5,8,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"02"
"02195",18,1,7,9,11,0,5,6,7,1,2,4,14,3,3,8,9,2,2,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,3,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02"
"02198",31,4,9,17,18,1,5,12,13,3,4,6,16,1,6,9,11,0,4,7,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,8,7,1,1,5,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02"
"02220",38,6,10,21,19,2,6,11,18,4,4,10,29,5,7,17,16,1,4,9,13,2,3,7,1,0,0,1,1,0,0,1,0,0,0,0,7,0,5,4,3,0,2,1,3,0,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02"
"02230",4,2,1,1,1,0,1,0,3,2,0,1,3,0,1,2,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02"
"02240",36,4,9,23,24,2,6,16,13,2,3,7,29,4,6,19,19,3,3,13,10,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,2,3,0,2,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,"02"
"02275",14,1,2,10,9,1,2,6,5,0,0,5,11,0,3,9,7,0,2,5,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02"
"02282",5,0,2,3,2,0,1,1,3,0,1,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,1,1,0,0,0,0,2,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02"
"02290",34,4,12,18,21,2,7,12,13,2,5,6,8,1,2,5,6,0,1,3,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,26,4,9,12,15,2,3,8,11,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"02"
"04001",226,29,72,125,113,10,38,64,114,20,33,61,79,6,24,49,47,3,15,29,32,3,9,20,1,0,0,1,1,0,0,1,0,0,0,0,132,22,44,66,58,7,21,30,75,15,23,36,1,0,0,1,1,0,0,1,0,0,0,0,11,1,3,8,6,0,2,4,5,1,1,3,2,0,1,1,1,0,0,1,1,0,1,0,"04"
"04003",722,62,184,476,398,25,94,279,324,37,90,197,548,35,131,382,305,15,65,226,242,20,66,156,19,4,6,9,12,2,4,6,7,2,2,3,3,0,1,2,2,0,1,1,1,0,0,1,9,1,3,5,3,0,1,2,6,1,2,3,133,21,38,74,69,8,19,42,64,14,18,33,10,0,2,8,7,0,1,6,3,0,1,2,"04"
"04005",475,59,150,266,235,23,74,138,240,36,76,128,346,34,109,204,179,12,57,110,167,22,52,94,6,1,4,4,3,0,3,0,3,1,1,1,77,16,25,35,32,7,9,16,45,9,16,20,3,1,1,1,1,0,0,1,2,1,1,0,38,7,12,19,16,3,5,8,22,4,7,11,5,0,3,2,3,0,1,2,2,0,2,0,"04"
"04007",307,20,69,218,152,6,28,118,155,14,41,100,257,12,56,189,131,4,21,106,126,8,35,83,0,0,0,0,0,0,0,0,0,0,0,0,14,4,3,7,5,1,1,2,9,2,2,5,1,0,1,0,1,0,1,0,0,0,0,0,32,3,9,20,14,1,4,9,18,2,5,11,3,0,1,2,3,0,1,2,0,0,0,0,"04"
"04009",134,17,40,77,67,8,20,39,67,8,21,38,89,8,27,54,48,4,15,29,42,4,12,25,1,0,1,0,1,0,1,0,0,0,0,0,13,2,4,7,6,0,2,3,8,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,30,5,10,15,13,2,4,7,17,3,5,8,1,0,1,0,0,0,0,0,1,0,1,0,"04"
"04011",36,4,11,22,21,4,11,15,16,6,9,7,24,5,5,14,14,2,2,10,10,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,3,7,6,1,1,4,5,0,2,3,1,0,1,0,0,0,0,0,1,0,1,0,"04"
"04012",129,7,27,94,78,3,13,62,50,4,14,33,107,4,18,85,68,2,10,56,39,2,8,29,1,0,0,1,0,0,0,0,1,0,0,1,9,1,2,5,5,0,1,4,4,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,10,2,1,4,5,0,0,5,5,2,1,2,1,0,1,0,0,0,0,0,1,0,1,0,"04"
"04013",19166,2581,5477,11108,9478,966,2676,5836,9688,1615,2802,5271,14839,1526,3969,9345,7494,582,1963,4949,7345,944,2006,4396,753,136,292,324,380,52,161,168,373,84,132,157,188,53,71,63,74,16,30,28,114,36,42,36,429,106,133,190,162,31,49,81,267,75,83,109,2633,710,904,1018,1172,262,404,506,1461,448,501,512,324,50,108,168,196,23,69,104,128,28,38,61,"04"
"04015",1594,89,386,1119,879,32,207,640,715,56,180,479,1434,68,337,1028,807,26,184,597,627,42,153,431,11,0,3,6,8,0,2,4,3,0,1,2,17,3,5,9,7,1,2,4,10,2,3,5,9,1,2,6,4,0,1,3,5,1,1,3,116,16,33,67,49,5,14,30,67,11,19,37,7,0,4,3,4,0,2,2,3,0,2,1,"04"
"04017",488,51,136,300,261,23,65,173,227,28,71,127,328,22,89,217,184,10,43,131,144,12,46,86,2,0,2,0,2,0,2,0,0,0,0,0,119,22,38,60,59,11,17,32,60,12,20,28,3,1,0,2,1,0,0,1,2,1,0,1,32,5,8,19,13,2,4,7,19,3,4,11,4,0,1,3,3,0,1,2,1,0,0,1,"04"
"04019",5454,523,1415,3516,2821,203,694,1924,2633,320,721,1592,4063,277,965,2821,2155,113,479,1563,1908,164,486,1259,135,15,50,70,83,8,31,44,52,7,18,27,78,15,28,34,35,6,13,16,42,9,15,18,86,15,26,45,32,3,9,20,54,12,17,25,1020,192,328,500,473,70,151,252,547,122,177,248,72,9,18,46,43,3,10,29,30,6,8,15,"04"
"04021",2108,224,520,1364,1129,90,255,783,979,134,265,580,1661,128,378,1155,901,52,184,664,761,76,194,491,64,10,21,33,35,4,12,19,29,6,9,15,47,11,19,17,21,5,8,8,25,6,11,8,23,5,6,11,9,1,2,6,13,4,4,5,276,67,86,122,135,28,40,67,140,40,45,55,37,3,10,26,28,1,8,19,11,2,2,6,"04"
"04023",188,23,50,115,99,10,23,66,89,13,27,48,71,3,15,53,42,2,8,32,29,1,7,21,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,114,19,35,60,56,8,14,34,58,11,20,27,1,0,0,1,0,0,0,0,1,0,0,1,"04"
"04025",1762,103,419,1240,928,37,205,686,834,66,214,553,1587,75,371,1141,837,26,182,629,750,49,189,512,7,0,4,5,4,0,3,1,3,0,1,2,17,3,4,10,10,1,2,7,7,2,2,3,10,2,3,6,5,1,1,3,5,1,2,2,101,18,29,53,47,7,13,26,54,11,16,27,40,5,9,25,25,4,5,15,15,1,4,10,"04"
"04027",946,108,231,608,508,38,117,353,438,70,113,255,550,32,96,422,309,12,49,249,241,19,48,174,14,3,5,6,10,2,4,4,4,1,1,2,10,2,4,5,3,0,2,1,6,2,2,2,5,2,1,2,1,1,0,0,4,1,1,2,363,71,123,169,181,24,62,95,182,47,61,74,4,0,3,1,3,0,2,1,1,0,1,0,"04"
"05001",128,11,47,71,71,4,26,41,57,7,20,30,98,7,32,59,55,3,18,34,43,4,14,25,28,3,13,12,15,1,7,7,13,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,"05"
"05003",136,11,40,85,77,4,22,50,59,7,17,35,97,7,25,65,57,3,15,39,40,4,10,26,36,4,13,18,19,2,6,10,17,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,1,0,2,0,2,0,"05"
"05005",379,21,91,267,206,8,46,152,173,12,46,115,372,20,89,263,203,8,44,150,169,12,45,113,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3,1,1,1,1,0,1,0,2,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,"05"
"05007",1226,178,368,680,615,70,180,365,611,109,187,315,1101,141,324,637,554,56,157,341,548,85,167,296,15,4,5,6,7,2,4,1,7,2,1,4,18,4,5,8,8,1,2,4,10,3,3,4,15,7,4,4,6,3,2,1,9,4,2,3,55,18,19,18,27,8,9,10,28,11,9,8,22,4,11,7,13,2,6,5,9,2,5,2,"05"
"05009",254,23,72,159,130,8,34,88,124,15,38,71,248,21,70,157,126,7,33,86,122,14,37,71,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,1,0,1,0,0,0,0,3,0,2,1,2,0,1,1,1,0,1,0,"05"
"05011",69,6,21,41,35,3,9,23,33,3,12,19,44,3,13,28,22,1,6,15,22,2,7,13,21,2,7,12,12,2,3,7,9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,1,1,0,0,0,0,2,1,0,1,1,1,0,0,1,0,0,1,"05"
"05013",38,3,11,24,20,1,6,13,18,2,5,11,29,3,6,19,16,0,4,11,14,3,2,9,8,1,3,4,4,1,1,2,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05"
"05015",190,14,62,114,107,5,33,69,83,10,28,45,177,12,57,108,100,4,31,65,77,8,26,43,1,0,0,1,0,0,0,0,1,0,0,1,2,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,1,0,1,0,4,0,3,1,5,0,1,4,4,0,1,3,1,0,0,1,"05"
"05017",70,5,23,42,38,1,12,25,32,4,11,16,32,1,9,22,17,0,4,13,15,1,5,9,35,3,14,19,20,0,7,12,16,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,"05"
"05019",132,12,44,76,76,4,25,47,56,8,19,29,100,9,30,61,57,3,16,38,43,6,15,22,29,2,13,14,18,1,8,8,12,1,5,6,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,"05"
"05021",112,9,30,73,60,4,15,40,53,5,14,33,111,9,29,72,59,4,15,40,52,5,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,"05"
"05023",215,17,58,140,120,6,30,84,95,11,29,56,209,16,56,137,117,5,29,83,92,11,27,54,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,2,0,1,1,2,0,2,0,"05"
"05025",58,4,17,37,34,1,10,23,24,3,7,14,51,4,13,33,31,2,7,22,20,2,6,12,6,0,3,4,3,0,1,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05"
"05027",109,13,33,64,60,5,18,37,49,8,14,27,68,7,18,43,38,3,10,24,30,4,8,19,39,5,15,19,21,2,8,11,18,3,7,8,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05"
"05029",137,11,45,81,73,5,25,43,64,7,19,38,116,10,38,68,60,4,21,35,56,6,17,33,17,3,4,11,10,1,3,6,7,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,1,0,2,3,1,0,2,0,0,0,0,"05"
"05031",563,80,171,312,287,27,88,173,276,53,83,140,504,63,147,293,260,21,75,164,243,41,73,129,47,12,20,15,20,3,11,7,27,9,9,8,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,2,4,1,2,1,4,2,1,1,3,1,2,0,2,1,1,0,1,0,1,0,"05"
"05033",364,39,118,207,195,14,65,117,168,25,53,90,337,33,110,193,180,12,60,108,156,21,50,85,4,0,4,0,3,0,3,0,1,0,1,0,12,3,3,6,7,2,1,4,5,1,2,2,4,1,2,1,2,0,1,1,2,1,1,0,5,1,1,3,4,1,1,2,1,0,0,1,2,1,0,1,1,0,0,1,1,1,0,0,"05"
"05035",249,29,88,131,125,8,48,69,124,21,41,62,129,12,41,76,68,4,24,40,62,9,17,36,106,14,44,48,51,3,23,25,55,11,21,23,2,1,0,1,0,0,0,0,2,1,0,1,5,1,1,3,1,0,0,1,4,1,1,2,5,0,3,2,3,0,2,1,2,0,1,1,2,1,1,0,1,0,1,0,1,1,0,0,"05"
"05037",111,12,33,66,57,5,18,34,54,7,15,32,89,10,24,55,44,4,12,28,45,6,12,27,20,0,9,11,12,0,6,6,9,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,"05"
"05039",52,4,16,32,27,1,8,17,25,3,8,14,29,1,8,20,15,0,4,11,14,1,4,9,23,2,9,11,12,0,5,7,11,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05"
"05041",83,8,25,50,47,2,15,30,36,6,10,20,42,4,9,29,24,0,6,18,18,4,3,11,40,4,15,21,22,1,9,12,18,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"05"
"05043",124,11,39,74,73,5,21,46,51,6,17,27,94,8,27,60,56,3,15,38,38,5,12,22,27,3,10,13,15,2,5,8,11,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,1,0,1,1,0,0,1,1,1,0,0,"05"
"05045",593,80,188,326,312,29,98,185,282,51,90,141,526,66,161,299,278,25,84,169,248,41,77,130,46,9,20,17,23,3,10,10,23,6,10,7,4,1,2,1,2,0,2,0,2,1,0,1,5,1,1,3,1,0,0,1,4,1,1,2,7,1,4,1,3,0,2,1,3,1,2,0,5,1,0,4,4,0,0,4,1,1,0,0,"05"
"05047",115,12,37,66,60,5,19,36,55,7,18,30,112,11,36,65,59,5,19,35,54,7,17,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,"05"
"05049",94,8,24,61,59,3,16,40,35,4,9,22,92,8,24,60,58,3,16,39,34,4,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,"05"
"05051",735,62,205,468,409,23,110,276,326,39,95,192,659,50,179,430,366,18,96,252,294,31,84,178,48,6,16,26,30,2,10,18,18,4,6,8,6,1,2,3,3,0,1,2,3,1,1,1,5,0,2,3,2,0,1,1,3,0,1,2,10,4,3,3,5,2,1,2,6,2,2,1,7,1,0,6,3,0,0,3,4,1,0,3,"05"
"05053",120,11,42,67,65,4,22,39,55,7,20,28,114,10,40,65,62,4,20,38,52,7,18,27,3,1,1,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,0,1,0,1,0,"05"
"05055",264,32,79,152,143,11,44,88,120,21,35,64,260,31,78,151,141,11,43,87,119,20,35,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,"05"
"05057",111,10,36,65,59,3,19,37,52,7,17,28,75,7,19,48,40,3,9,27,35,4,10,21,30,3,12,15,17,1,6,9,14,2,6,6,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3,1,0,2,1,0,0,1,2,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,"05"
"05059",226,24,71,131,124,12,39,73,102,12,32,58,199,21,61,117,108,10,33,65,91,11,28,52,22,0,9,13,13,0,6,7,9,0,3,6,3,0,1,2,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,"05"
"05061",62,8,21,33,30,3,10,17,31,5,11,16,46,6,14,26,24,3,6,15,22,3,8,11,13,1,5,6,5,0,3,2,7,1,2,4,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,"05"
"05063",221,23,64,134,113,9,35,70,107,15,29,64,209,21,61,127,106,8,33,66,103,13,28,62,4,0,3,1,3,0,2,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,4,1,2,1,2,0,1,1,2,1,1,0,2,0,0,2,0,0,0,0,2,0,0,2,"05"
"05065",93,7,25,61,55,3,14,39,38,4,11,23,90,6,24,59,53,2,13,37,37,4,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,2,0,1,1,1,0,0,1,"05"
"05067",107,13,30,64,56,6,14,35,51,7,16,28,92,10,25,57,48,4,12,32,44,6,13,25,12,2,6,6,6,1,4,1,6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,1,1,0,1,0,1,0,1,1,0,0,"05"
"05069",482,49,175,258,264,24,96,144,218,26,78,114,242,23,73,146,134,10,40,84,108,14,32,62,230,23,98,109,125,12,54,59,104,11,44,50,1,0,1,0,0,0,0,0,1,0,1,0,2,0,1,1,2,0,1,1,0,0,0,0,3,1,1,1,1,0,0,1,2,1,1,0,4,0,2,2,2,0,1,1,2,0,1,1,"05"
"05071",154,17,44,92,82,5,25,53,71,12,20,40,143,15,41,87,77,5,22,50,66,10,19,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,1,1,0,1,1,0,0,1,0,1,0,5,0,2,3,4,0,2,2,1,0,0,1,3,0,2,1,2,0,1,1,1,0,1,0,"05"
"05073",48,3,16,29,28,2,9,17,20,1,7,12,31,2,8,21,17,1,4,12,14,1,4,9,15,1,7,7,9,1,4,4,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"05"
"05075",136,13,42,81,74,6,23,45,62,7,19,36,133,13,40,80,72,6,22,45,61,7,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,0,0,1,2,0,2,0,"05"
