"DemandID","Demand","SupplyID","Supply","TravelCost","AllFlows","EstFlow","f(d)"
"237",23859,"359",313,92.0210339012819,3,177,0.00011809344258514577
"237",23859,"368",120,79.9153923201539,1,78,0.00015658102379054954
"237",23859,"374",788,103.485823360954,2,397,0.00009337664832397424
"237",23859,"386",194,231.327726685687,1,44,0.000018687216628272655
"237",23859,"450",424,206.794218000855,1,107,0.000023384237686037412
"237",23859,"469",403,196.149548276816,1,107,0.000025991142802808673
"237",23859,"534",214,276.554446642535,1,40,0.000013074910010645036
"237",23859,"568",80,91.9869072300474,7,45,0.00011818108296335499
"237",23859,"572",180,79.1387017446674,2,119,0.000159669570495563
"237",23859,"647",323,178.510026927791,1,94,0.00003138157735045727
"237",23859,"659",528,172.460080218485,3,160,0.000033621944927847843
"237",23859,"670",155,165.410151298754,1,49,0.0000365490154250226
"237",23859,"739",1677,189.680921522346,3,461,0.000027794105278538032
"237",23859,"773",99,232.790205547783,1,22,0.000018453153417092406
"237",23859,"981",125,127.4241585439,2,51,0.00006158804965637178
"238",10856,"16",1018,88.249565025878,14,270,0.0001284029060939208
"238",10856,"57",467,49.3529147049356,19,221,0.00041055787513383625
"238",10856,"62",368,63.1347035278294,7,136,0.00025087865296108766
"238",10856,"64",349,53.7594529752525,10,152,0.00034601132864052616
"238",10856,"104",208,19.3003820214925,71,252,0.0026845295536673947
"238",10856,"105",428,11.778714967476,594,849,0.007207824026169124
"238",10856,"132",294,63.7652993138154,1,108,0.0002459411473749367
"238",10856,"169",291,50.2317551727962,8,135,0.00039631753984230756
"238",10856,"175",100,34.8275070866344,8,67,0.000824432723385128
"238",10856,"216",1709,152.824901098862,1,261,0.000042816558150179204
"238",10856,"225",628,45.1013484772956,238,325,0.0004916102689961338
"238",10856,"226",126,34.7494621155024,10,85,0.0008281401236740833
"238",10856,"231",49,46.4918534598271,4,25,0.0004626433025418419
"238",10856,"235",220,29.9722007921125,34,172,0.0011131731774356147
"238",10856,"279",684,80.9265012815232,1,197,0.0001526927688218402
"238",10856,"301",231,96.1436939598168,10,56,0.00010818284329266941
"238",10856,"303",942,93.3576359871566,3,236,0.00011473615930590166
"238",10856,"326",654,74.625583029358,18,205,0.00017956617250011143
"238",10856,"368",120,84.8676911362558,1,33,0.00013884019842546922
"238",10856,"479",359,84.8214817321191,1,99,0.00013899151552818103
"238",10856,"523",296,106.300387737061,1,65,0.00008849735743998918
"238",10856,"534",214,281.506745458637,1,18,0.000012618925845948056
"238",10856,"568",80,83.1103497823251,8,22,0.00014477373530955492
"238",10856,"572",180,70.2621442969451,2,60,0.00020256163818036687
"238",10856,"617",360,169.097467748179,1,50,0.00003497242857801798
"238",10856,"621",1039,168.813863224331,1,144,0.000035090033496103844
"238",10856,"625",304,163.601886275774,1,43,0.00003736142108157611
"238",10856,"658",656,166.897830468483,1,92,0.000035900344615923416
"238",10856,"659",528,163.583522770763,1,75,0.00003736980976450544
"238",10856,"739",1677,180.804364074623,2,217,0.00003059019055503524
"239",2199,"16",1018,84.4945461981017,1,57,0.00014006919877655957
"239",2199,"57",467,50.6931471299934,2,44,0.0003891360732749444
"239",2199,"62",368,64.4749359528873,2,27,0.0002405570898367726
"239",2199,"64",349,55.0996854003103,3,30,0.00032938344054224335
"239",2199,"104",208,20.6406144465503,6,48,0.002347225187541552
"239",2199,"105",428,17.1843131575237,101,119,0.0033863796303737364
"239",2199,"133",60,57.0701102943132,1,5,0.00030703124683770293
"239",2199,"169",291,51.571987597854,1,27,0.0003759865080226463
"239",2199,"225",628,41.3463296495194,50,72,0.000584959871364076
"239",2199,"235",220,26.2171819643363,15,40,0.001454882711898624
"239",2199,"326",654,70.8705642015817,4,44,0.0001990986061366011
"239",2199,"330",507,70.4615777921969,1,34,0.00020141660548609683
"239",2199,"359",313,93.2183138896075,1,16,0.00011507938001741707
"239",2199,"568",80,84.4505822073828,3,5,0.00014021507352806136
"240",7125,"16",1018,76.7956942648345,6,195,0.00016956111279765472
"240",7125,"57",467,51.7279002077164,1,133,0.00037372340849894166
"240",7125,"62",368,65.5096890306102,7,82,0.00023301770697878725
"240",7125,"64",349,56.1344384780332,3,91,0.0003173519963325398
"240",7125,"104",208,21.6753675242732,13,141,0.0021284676797536047
"240",7125,"105",428,19.4681683363278,185,323,0.002638455746385614
"240",7125,"131",346,44.6585420364082,4,114,0.0005014076073858814
"240",7125,"169",291,52.606740675577,2,81,0.0003613409727635364
"240",7125,"175",100,26.8179098636722,7,55,0.0013904332557330772
"240",7125,"225",628,33.6474777162521,198,274,0.0008832730337018915
"240",7125,"226",126,23.2955913544589,8,79,0.001842691027523646
"240",7125,"231",49,48.8668389626079,2,15,0.000418766089349407
"240",7125,"235",220,18.518330031069,43,174,0.002916059360850299
"240",7125,"255",265,147.430053113951,1,26,0.00004600742809177212
"240",7125,"279",684,83.3014867843039,1,121,0.00014411012479678367
"240",7125,"301",231,84.6898231987733,5,40,0.00013942400298653078
"240",7125,"326",654,63.1717122683145,11,152,0.0002505847877820165
"240",7125,"330",507,62.7627258589297,1,119,0.00025386124494140025
"240",7125,"334",227,69.6645474943573,1,48,0.00020605177450839861
"240",7125,"359",313,85.5194619563403,1,54,0.0001367319729078368
"240",7125,"408",44,188.806218013059,1,3,0.000028052231490771767
"240",7125,"522",100,91.1062265813411,1,16,0.00012047692687459958
"240",7125,"543",174,123.795329243855,1,21,0.00006525164752867546
"240",7125,"568",80,85.4853352851058,1,14,0.0001368411644661617
"240",7125,"730",532,199.022429306685,1,39,0.000025246196256060945
"240",7125,"739",1677,183.179349577404,4,134,0.000029802107350915402
"241",13516,"16",1018,68.5526259381474,10,386,0.0002127902914640972
"241",13516,"104",208,30.9130769669298,10,175,0.0010464428853550463
"241",13516,"105",428,28.7058777789843,16,388,0.0012135518513830077
"241",13516,"131",346,36.3983642914924,2,247,0.0007548076018496456
"241",13516,"132",294,44.0512508078562,3,174,0.0005153277281626789
"241",13516,"160",156,174.138141116394,1,23,0.00003297707953414158
"241",13516,"175",100,23.7443840646063,10,110,0.0017736919023341362
"241",13516,"209",320,141.965496404369,1,59,0.000049617444123881846
"241",13516,"225",628,25.3872999713363,291,644,0.0015515542698753798
"241",13516,"226",126,15.0525230277718,81,218,0.004413482403937318
"241",13516,"235",220,7.26370137187171,1508,788,0.01895326513733414
"241",13516,"279",684,92.5391962269604,1,192,0.00011677464454401146
"241",13516,"297",157,72.6708548172117,2,56,0.0001893561707320655
"241",13516,"301",231,76.4467548720862,18,79,0.0001711125608346821
"241",13516,"302",320,76.0915634724844,1,109,0.00017271377812506914
"241",13516,"303",942,73.660696899426,3,333,0.00018430128075724118
"241",13516,"326",654,54.9115345233987,25,310,0.00033164453043266554
"241",13516,"330",507,54.5025481140139,1,242,0.0003366405177283688
"241",13516,"334",227,61.4043697494415,2,96,0.0002652170521901649
"241",13516,"359",313,77.2592842114245,1,105,0.00016753233424697373
"241",13516,"479",359,65.1245426443884,1,143,0.00023578198915912623
