"DemandID","Demand","f(d)","D_f(d)","T_ij","Supply","Coeff.","Std. Err.","t-value","P>|t|","R^2"
"535",52485,0.0007440442443830143,39.051162166442516,50.093384482637234,56751,0.10748901381941292,0.003983718564113085,26.982080207100104,0,0.7753006783282177
"536",13961,0.0003342263764599386,4.666134441757193,5.107775353849732,56751,0.11596901169430271,0.0016387201240676697,70.76804024743511,0,0.9595716938679106
"537",2523,0.0002355426540890512,0.5942741162666757,1.4217326433514217,56751,0.09104715665162894,0.001678545786990442,54.24168786892161,0,0.9330830173647733
"538",793,0.00001490180586643543,0.011817132052083287,0.00597906583567245,56751,0.14580009277017592,0.00454973932861653,32.04581235086062,0,0.8295547381429433
"539",40828,0.0054142862681964415,221.0544797579246,122.90776931830828,56751,0.15005588819080423,0.001690516372861435,88.76334509367318,0,0.9739181967402489
"54",6633,0.0018811773557095937,12.477849400421745,15.759288961606352,56751,0.13190085676072674,0.0013767224163684952,95.80788050844231,0,0.9775296453486005
"540",33632,0.0023514204694295845,79.0829732278558,44.016745299249855,56751,0.1451951932834578,0.004142385058663199,35.05110974166998,0,0.8534295024310522
"541",44142,0.004014770766312474,177.2200111665652,98.05217353938538,56751,0.12831924671562722,0.0013023870318934455,98.52620117775069,0,0.9787264339065594
"542",35022,0.0019224190935413718,67.32696149400591,40.67049544608209,56751,0.09790673583610751,0.0029470281650871826,33.22219210389227,0,0.8395088268123223
"543",13692,0.0038996710958047855,53.394296643759176,49.21789448618529,56751,0.10597374765647524,0.0015996343084526863,66.24873391155434,0,0.9541293851919815
"544",38246,0.0014476079617169648,55.365214103827014,203.66184684309002,56751,0.15348891532965708,0.0009754243232746331,157.35604666323448,0,0.9915505113667171
"545",5353,0.00015366324738081005,0.822559363229476,0.9546931462514634,56751,0.11298084837211864,0.0021569099038519,52.38088441726412,0,0.9285897296248868
"546",3006,0.0008046705738056142,2.418839744859679,2.284949609349002,56751,0.11573936676325323,0.006280552219137204,18.42821502392556,0,0.6167810725384786
"547",30879,0.00005007134109571307,1.5461529416945232,1.3390158559786673,56751,0.11553002152376043,0.0039051501111174573,29.58401552730621,0,0.8057472975760487
"548",30170,0.000060259642765023566,1.8180334222207624,1.6017030185111807,56751,0.11194183083357882,0.0027791788164248355,40.27874355259441,0,0.8849118435358694
"549",875,0.002364410711547465,2.068859372604033,1.9050877434887035,56751,0.1320846193408335,0.0038082156645926455,34.68412269003211,0,0.8507767072504887
"55",14117,0.0006752349114694608,9.53229124521438,13.479575762789738,56751,0.13762581591708775,0.0012371782779536389,111.24170086847018,0,0.9832349625720955
"550",37500,0.0026768226760790917,100.38085035296606,87.71559967747352,56751,0.1105433533373058,0.0007299495485946459,151.4397173751696,0,0.9908835554370513
"551",622,0.00103811285624244,0.6457061965827988,2.327238577583044,56751,0.13727715747008526,0.001764427824984398,77.80264827284684,0,0.9663168088761956
"552",23691,0.002485073797124178,58.873883327668885,130.56100851227995,56751,0.09807648171642501,0.001991892833387397,49.23783050599008,0,0.9199351574324752
"553",13933,0.0017350208329106062,24.1740452649435,63.32875576756084,56751,0.09344239489917798,0.0027606654072227675,33.847779834058606,0,0.84447237877547
"554",16874,0.0022835459849129738,38.53255494942152,151.29908245018214,56751,0.019567917675532228,0.004260687208584512,4.592667031765774,0.000007518724547406208,0.09088006826258477
"555",23338,0.0031413539041668425,73.31291741544578,223.15328419855203,56751,0.017669931211070574,0.004333498612932569,4.0775209107804375,0.00006449076439030144,0.07304158516916726
"556",21399,0.004045800243046157,86.57607940094464,39.26757610071095,56751,0.17288640718367684,0.001865581404881577,92.67159649602708,0,0.9760200698526268
"557",14280,0.00018430308620718763,2.6318480710386405,1.2643045768148515,56751,0.12220529508093424,0.002146953677342452,56.92032220844314,0,0.9388569391176166
"558",22770,0.0014879126197450254,33.879770351594246,15.502111366721934,56751,0.09062438349556984,0.0022005541513346583,41.18252824662608,0,0.8893550445801652
"559",2983,0.00004699461167321618,0.14018492662120394,0.08723016324409556,56751,0.10907476542353585,0.00305870277619214,35.660465695632546,0,0.8576890549930035
"56",15355,0.0005925115855993587,9.098015396878155,18.529274170150295,56751,0.10175287779954856,0.0022728574240661785,44.76870248091102,0,0.904750585830741
"560",17406,0.00005566015804246974,0.9688207108872273,2.767543768657357,56751,0.11475455719379013,0.0012499762653960626,91.8053889266685,0,0.9755765254802333
"561",28092,0.0006112683519148326,17.17175054199146,15.738220997996798,56751,0.06106474002390321,0.003744526554205472,16.307733204701538,0,0.5575983490467359
"562",46083,0.00174795302642642,80.55091931680874,74.17967129470597,56751,0.10029752830471429,0.0011941192396720116,83.99289197640178,0,0.9709598628383851
"563",17519,0.0006463013218985317,11.322552858340364,34.59755947865336,56751,0.14652608332076963,0.001726415216921378,84.87302584256734,0,0.9715419816054687
"564",1293,0.0003629300241696125,0.46926852125130947,1.5944871736862338,56751,0.0841882238868715,0.0016936342060474348,49.70862278658629,0,0.92132581818707
"565",5514,0.000532251106890999,2.9348326033969703,6.168421341174146,56751,0.0939560059214829,0.0003343856575805831,280.98096850592515,0,0.997334556310062
"566",20762,0.0017533836184315007,36.40375068587485,152.89230714884616,56751,0.006245401306303651,0.0034386964136947527,1.8162118881536267,0.07075705468475091,0.015392658786711144
"567",27002,0.003272753845159159,88.3708993269877,167.8569925859105,56751,0.1133505101533638,0.0021196851213204724,53.4751643124953,0,0.9312836359696354
"568",17977,0.0032120254248057863,57.74258106173359,69.85449718447609,56751,0.07824314263712537,0.004112754458995099,19.024511046604793,0,0.631718960666775
"569",13653,0.001067209182448023,14.570606967962872,17.719913090375577,56751,0.06889423192082783,0.004790822114926193,14.380461279533275,0,0.4949708510558233
"57",19500,0.004108778423449514,80.12117925726561,177.459119774208,56751,0.1091427790879686,0.004277397627454569,25.516163937491648,0,0.7552416060112175
"570",30005,0.0017653930575332111,52.97061869128409,107.40044197664004,56751,0.060205502851398904,0.002268301101316181,26.542112427871537,0,0.7695207543358418
"571",14250,0.00015807153748379952,2.2525194091441443,4.0473407489992095,56751,0.04347990066589379,0.002644178952418027,16.44363012046997,0,0.5616886567215268
"572",25774,0.0008761175100041093,22.581052702845902,53.32312722168752,56751,0.027161213473140367,0.003490191276667321,7.782156139899529,0.00000000000031397107136399427,0.22301339805628728
"573",26147,0.00014405238759548585,3.766537778459169,10.997639232353468,56751,0.009737641323906409,0.002601761185885237,3.742711428217891,0.00023470647587764404,0.06225510095422648
"574",14112,0.0004322110517467245,6.099362362249777,23.341694094744096,56751,0.005451373863579386,0.0027505130722472763,1.9819479931158448,0.048783032990361574,0.018276426029121162
"575",37315,0.0008951914208736475,33.40406786990018,100.1667871244019,56751,0.007659615654207682,0.0025632284690206963,2.9882687972539976,0.003138191291998993,0.04060273968488193
"576",227,0.0000010817600828827216,0.00024555953881437816,0.00030552331500584344,56751,0.09186565748687403,0.007440248452855892,12.347122286166664,0,0.41945475155802325
"577",359,0.00000009011889792104402,0.00003235268435365482,0.00003934097951527652,56751,0.09126335325950545,0.0061369448762685075,14.871137854345042,0,0.5117444448405903
